time,0
2025-09-10 02:53:00,10425.196318341621
2025-09-10 02:54:00,10425.196318341621
2025-09-10 02:55:00,10425.196318341621
2025-09-10 02:56:00,10425.196318341621
2025-09-10 02:57:00,10425.196318341621
2025-09-10 02:58:00,10425.196318341621
2025-09-10 02:59:00,10425.196318341621
2025-09-10 03:00:00,10425.196318341621
2025-09-10 03:01:00,10425.196318341621
2025-09-10 03:02:00,10425.196318341621
2025-09-10 03:03:00,10425.196318341621
2025-09-10 03:04:00,10425.196318341621
2025-09-10 03:05:00,10425.196318341621
2025-09-10 03:06:00,10425.196318341621
2025-09-10 03:07:00,10425.196318341621
2025-09-10 03:08:00,10439.194687765586
2025-09-10 03:09:00,10439.194687765586
2025-09-10 03:10:00,10459.561173557297
2025-09-10 03:11:00,10459.561173557297
2025-09-10 03:12:00,10459.561173557297
2025-09-10 03:13:00,10459.561173557297
2025-09-10 03:14:00,10459.561173557297
2025-09-10 03:15:00,10389.354953713286
2025-09-10 03:16:00,10389.354953713286
2025-09-10 03:17:00,10394.845618119289
2025-09-10 03:18:00,10394.845618119289
2025-09-10 03:19:00,10394.845618119289
2025-09-10 03:20:00,10394.845618119289
2025-09-10 03:21:00,10394.845618119289
2025-09-10 03:22:00,10394.845618119289
2025-09-10 03:23:00,10394.845618119289
2025-09-10 03:24:00,10394.845618119289
2025-09-10 03:25:00,10394.845618119289
2025-09-10 03:26:00,10394.845618119289
2025-09-10 03:27:00,10394.845618119289
2025-09-10 03:28:00,10394.845618119289
2025-09-10 03:29:00,10394.845618119289
2025-09-10 03:30:00,10394.845618119289
2025-09-10 03:31:00,10394.845618119289
2025-09-10 03:32:00,10394.845618119289
2025-09-10 03:33:00,10394.845618119289
2025-09-10 03:34:00,10394.845618119289
2025-09-10 03:35:00,10394.845618119289
2025-09-10 03:36:00,10394.845618119289
2025-09-10 03:37:00,10394.845618119289
2025-09-10 03:38:00,10394.845618119289
2025-09-10 03:39:00,10394.845618119289
2025-09-10 03:40:00,10394.845618119289
2025-09-10 03:41:00,10394.845618119289
2025-09-10 03:42:00,10394.845618119289
2025-09-10 03:43:00,10394.845618119289
2025-09-10 03:44:00,10394.845618119289
2025-09-10 03:45:00,10394.845618119289
2025-09-10 03:46:00,10394.845618119289
2025-09-10 03:47:00,10394.845618119289
2025-09-10 03:48:00,10394.845618119289
2025-09-10 03:49:00,10394.845618119289
2025-09-10 03:50:00,10394.845618119289
2025-09-10 03:51:00,10435.626671183198
2025-09-10 03:52:00,10435.626671183198
2025-09-10 03:53:00,10607.570616773615
2025-09-10 03:54:00,10607.570616773615
2025-09-10 03:55:00,10607.570616773615
2025-09-10 03:56:00,10607.570616773615
2025-09-10 03:57:00,10607.570616773615
2025-09-10 03:58:00,10607.570616773615
2025-09-10 03:59:00,10607.570616773615
2025-09-10 04:00:00,10607.570616773615
2025-09-10 04:01:00,10607.570616773615
2025-09-10 04:02:00,10642.024369898687
2025-09-10 04:03:00,10642.024369898687
2025-09-10 04:04:00,10642.024369898687
2025-09-10 04:05:00,10642.024369898687
2025-09-10 04:06:00,10713.04146146334
2025-09-10 04:07:00,10713.04146146334
2025-09-10 04:08:00,10788.825593352196
2025-09-10 04:09:00,10788.825593352196
2025-09-10 04:10:00,10788.825593352196
2025-09-10 04:11:00,10788.825593352196
2025-09-10 04:12:00,10788.825593352196
2025-09-10 04:13:00,10788.825593352196
2025-09-10 04:14:00,10788.825593352196
2025-09-10 04:15:00,10788.825593352196
2025-09-10 04:16:00,10788.825593352196
2025-09-10 04:17:00,10788.825593352196
2025-09-10 04:18:00,10788.825593352196
2025-09-10 04:19:00,10788.825593352196
2025-09-10 04:20:00,10788.825593352196
2025-09-10 04:21:00,10788.825593352196
2025-09-10 04:22:00,10788.825593352196
2025-09-10 04:23:00,10788.825593352196
2025-09-10 04:24:00,10788.825593352196
2025-09-10 04:25:00,10788.825593352196
2025-09-10 04:26:00,10788.825593352196
2025-09-10 04:27:00,10788.825593352196
2025-09-10 04:28:00,10788.825593352196
2025-09-10 04:29:00,10788.825593352196
2025-09-10 04:30:00,10788.825593352196
2025-09-10 04:31:00,10959.244091329541
2025-09-10 04:32:00,10959.244091329541
2025-09-10 04:33:00,10959.244091329541
2025-09-10 04:34:00,10959.244091329541
2025-09-10 04:35:00,10959.244091329541
2025-09-10 04:36:00,10959.244091329541
2025-09-10 04:37:00,10959.244091329541
2025-09-10 04:38:00,10959.244091329541
2025-09-10 04:39:00,10959.244091329541
2025-09-10 04:40:00,10959.244091329541
2025-09-10 04:41:00,10959.244091329541
2025-09-10 04:42:00,10959.244091329541
2025-09-10 04:43:00,10959.244091329541
2025-09-10 04:44:00,10959.244091329541
2025-09-10 04:45:00,10959.244091329541
2025-09-10 04:46:00,10959.244091329541
2025-09-10 04:47:00,10959.244091329541
2025-09-10 04:48:00,10959.244091329541
2025-09-10 04:49:00,10959.244091329541
2025-09-10 04:50:00,10959.244091329541
2025-09-10 04:51:00,10959.244091329541
2025-09-10 04:52:00,10959.244091329541
2025-09-10 04:53:00,10959.244091329541
2025-09-10 04:54:00,10880.692380423216
2025-09-10 04:55:00,10880.692380423216
2025-09-10 04:56:00,10952.51869877449
2025-09-10 04:57:00,10952.51869877449
2025-09-10 04:58:00,10952.51869877449
2025-09-10 04:59:00,10757.381651662885
2025-09-10 05:00:00,10757.381651662885
2025-09-10 05:01:00,10620.899746375966
2025-09-10 05:02:00,10620.899746375966
2025-09-10 05:03:00,10620.899746375966
2025-09-10 05:04:00,10620.899746375966
2025-09-10 05:05:00,10620.899746375966
2025-09-10 05:06:00,10569.226388095383
2025-09-10 05:07:00,10569.226388095383
2025-09-10 05:08:00,10569.226388095383
2025-09-10 05:09:00,10569.226388095383
2025-09-10 05:10:00,10569.226388095383
2025-09-10 05:11:00,10569.226388095383
2025-09-10 05:12:00,10569.226388095383
2025-09-10 05:13:00,10569.226388095383
2025-09-10 05:14:00,10642.281188699937
2025-09-10 05:15:00,10642.281188699937
2025-09-10 05:16:00,10642.281188699937
2025-09-10 05:17:00,10642.281188699937
2025-09-10 05:18:00,10642.281188699937
2025-09-10 05:19:00,10642.281188699937
2025-09-10 05:20:00,10642.281188699937
2025-09-10 05:21:00,10642.281188699937
2025-09-10 05:22:00,10642.281188699937
2025-09-10 05:23:00,10642.281188699937
2025-09-10 05:24:00,10642.281188699937
2025-09-10 05:25:00,10642.281188699937
2025-09-10 05:26:00,10642.281188699937
2025-09-10 05:27:00,10642.281188699937
2025-09-10 05:28:00,10642.281188699937
2025-09-10 05:29:00,10642.281188699937
2025-09-10 05:30:00,10642.281188699937
2025-09-10 05:31:00,10642.281188699937
2025-09-10 05:32:00,10642.281188699937
2025-09-10 05:33:00,10667.479691708115
2025-09-10 05:34:00,10667.479691708115
2025-09-10 05:35:00,10704.717060754096
2025-09-10 05:36:00,10704.717060754096
2025-09-10 05:37:00,10715.038641216779
2025-09-10 05:38:00,10715.038641216779
2025-09-10 05:39:00,10715.038641216779
2025-09-10 05:40:00,10715.038641216779
2025-09-10 05:41:00,10715.038641216779
2025-09-10 05:42:00,10715.038641216779
2025-09-10 05:43:00,10715.038641216779
2025-09-10 05:44:00,10715.038641216779
2025-09-10 05:45:00,10715.038641216779
2025-09-10 05:46:00,10715.038641216779
2025-09-10 05:47:00,10715.038641216779
2025-09-10 05:48:00,10715.038641216779
2025-09-10 05:49:00,10785.171182750113
2025-09-10 05:50:00,10785.171182750113
2025-09-10 05:51:00,10785.171182750113
2025-09-10 05:52:00,10785.171182750113
2025-09-10 05:53:00,10785.171182750113
2025-09-10 05:54:00,10785.171182750113
2025-09-10 05:55:00,10785.171182750113
2025-09-10 05:56:00,10785.171182750113
2025-09-10 05:57:00,10785.171182750113
2025-09-10 05:58:00,10785.171182750113
2025-09-10 05:59:00,10785.171182750113
2025-09-10 06:00:00,10785.171182750113
2025-09-10 06:01:00,10785.171182750113
2025-09-10 06:02:00,10785.171182750113
2025-09-10 06:03:00,10785.171182750113
2025-09-10 06:04:00,10785.171182750113
2025-09-10 06:05:00,10785.171182750113
2025-09-10 06:06:00,10854.115160628482
2025-09-10 06:07:00,10854.115160628482
2025-09-10 06:08:00,10783.63320885399
2025-09-10 06:09:00,10783.63320885399
2025-09-10 06:10:00,10783.63320885399
2025-09-10 06:11:00,10783.63320885399
2025-09-10 06:12:00,10783.63320885399
2025-09-10 06:13:00,10783.63320885399
2025-09-10 06:14:00,10783.63320885399
2025-09-10 06:15:00,10783.63320885399
2025-09-10 06:16:00,10783.63320885399
2025-09-10 06:17:00,10783.63320885399
2025-09-10 06:18:00,10783.63320885399
2025-09-10 06:19:00,10783.63320885399
2025-09-10 06:20:00,10783.63320885399
2025-09-10 06:21:00,10783.63320885399
2025-09-10 06:22:00,10783.63320885399
2025-09-10 06:23:00,10783.63320885399
2025-09-10 06:24:00,10783.63320885399
2025-09-10 06:25:00,10783.63320885399
2025-09-10 06:26:00,10783.63320885399
2025-09-10 06:27:00,10783.63320885399
2025-09-10 06:28:00,10783.63320885399
2025-09-10 06:29:00,10783.63320885399
2025-09-10 06:30:00,10869.257950683046
2025-09-10 06:31:00,10869.257950683046
2025-09-10 06:32:00,10869.257950683046
2025-09-10 06:33:00,10901.37997331454
2025-09-10 06:34:00,10901.37997331454
2025-09-10 06:35:00,10901.37997331454
2025-09-10 06:36:00,10901.37997331454
2025-09-10 06:37:00,10901.37997331454
2025-09-10 06:38:00,10901.37997331454
2025-09-10 06:39:00,10901.37997331454
2025-09-10 06:40:00,10901.37997331454
2025-09-10 06:41:00,10935.708923244483
2025-09-10 06:42:00,10935.708923244483
2025-09-10 06:43:00,10935.708923244483
2025-09-10 06:44:00,10935.708923244483
2025-09-10 06:45:00,10837.311122633062
2025-09-10 06:46:00,10837.311122633062
2025-09-10 06:47:00,10837.311122633062
2025-09-10 06:48:00,10837.311122633062
2025-09-10 06:49:00,10837.311122633062
2025-09-10 06:50:00,10837.311122633062
2025-09-10 06:51:00,10837.311122633062
2025-09-10 06:52:00,10837.311122633062
2025-09-10 06:53:00,10837.311122633062
2025-09-10 06:54:00,10837.311122633062
2025-09-10 06:55:00,10837.311122633062
2025-09-10 06:56:00,10837.311122633062
2025-09-10 06:57:00,10837.311122633062
2025-09-10 06:58:00,10837.311122633062
2025-09-10 06:59:00,10837.311122633062
2025-09-10 07:00:00,10806.23751562208
2025-09-10 07:01:00,10806.23751562208
2025-09-10 07:02:00,10843.862976787015
2025-09-10 07:03:00,10843.862976787015
2025-09-10 07:04:00,10872.661307320628
2025-09-10 07:05:00,10872.661307320628
2025-09-10 07:06:00,10872.661307320628
2025-09-10 07:07:00,10872.661307320628
2025-09-10 07:08:00,10872.661307320628
2025-09-10 07:09:00,10872.661307320628
2025-09-10 07:10:00,10872.661307320628
2025-09-10 07:11:00,10872.661307320628
2025-09-10 07:12:00,10872.661307320628
2025-09-10 07:13:00,10872.661307320628
2025-09-10 07:14:00,10872.661307320628
2025-09-10 07:15:00,10872.661307320628
2025-09-10 07:16:00,10872.661307320628
2025-09-10 07:17:00,10872.661307320628
2025-09-10 07:18:00,10872.661307320628
2025-09-10 07:19:00,10872.661307320628
2025-09-10 07:20:00,10872.661307320628
2025-09-10 07:21:00,10872.661307320628
2025-09-10 07:22:00,10937.231057123185
2025-09-10 07:23:00,10937.231057123185
2025-09-10 07:24:00,10937.231057123185
2025-09-10 07:25:00,10937.231057123185
2025-09-10 07:26:00,10937.231057123185
2025-09-10 07:27:00,10937.231057123185
2025-09-10 07:28:00,10937.231057123185
2025-09-10 07:29:00,10937.231057123185
2025-09-10 07:30:00,10937.231057123185
2025-09-10 07:31:00,10937.231057123185
2025-09-10 07:32:00,10991.693854132654
2025-09-10 07:33:00,10991.693854132654
2025-09-10 07:34:00,10991.693854132654
2025-09-10 07:35:00,10991.693854132654
2025-09-10 07:36:00,10991.693854132654
2025-09-10 07:37:00,10991.693854132654
2025-09-10 07:38:00,10991.693854132654
2025-09-10 07:39:00,10991.693854132654
2025-09-10 07:40:00,10991.693854132654
2025-09-10 07:41:00,10991.693854132654
2025-09-10 07:42:00,10986.669700418015
2025-09-10 07:43:00,10986.669700418015
2025-09-10 07:44:00,10995.747074035107
2025-09-10 07:45:00,10995.747074035107
2025-09-10 07:46:00,10995.747074035107
2025-09-10 07:47:00,10995.747074035107
2025-09-10 07:48:00,10995.747074035107
2025-09-10 07:49:00,10995.747074035107
2025-09-10 07:50:00,10995.747074035107
2025-09-10 07:51:00,10995.747074035107
2025-09-10 07:52:00,10995.747074035107
2025-09-10 07:53:00,10995.747074035107
2025-09-10 07:54:00,10995.747074035107
2025-09-10 07:55:00,10995.747074035107
2025-09-10 07:56:00,10995.747074035107
2025-09-10 07:57:00,10995.747074035107
2025-09-10 07:58:00,10995.747074035107
2025-09-10 07:59:00,10995.747074035107
2025-09-10 08:00:00,10995.747074035107
2025-09-10 08:01:00,10995.747074035107
2025-09-10 08:02:00,10969.548122688253
2025-09-10 08:03:00,10969.548122688253
2025-09-10 08:04:00,10969.548122688253
2025-09-10 08:05:00,10948.515093952103
2025-09-10 08:06:00,10948.515093952103
2025-09-10 08:07:00,10895.576441819338
2025-09-10 08:08:00,10895.576441819338
2025-09-10 08:09:00,10895.576441819338
2025-09-10 08:10:00,10818.24670957789
2025-09-10 08:11:00,10818.24670957789
2025-09-10 08:12:00,10819.151831800069
2025-09-10 08:13:00,10819.151831800069
2025-09-10 08:14:00,10819.151831800069
2025-09-10 08:15:00,10819.151831800069
2025-09-10 08:16:00,10819.151831800069
2025-09-10 08:17:00,10819.151831800069
2025-09-10 08:18:00,10819.151831800069
2025-09-10 08:19:00,10819.151831800069
2025-09-10 08:20:00,10819.151831800069
2025-09-10 08:21:00,10819.151831800069
2025-09-10 08:22:00,10819.151831800069
2025-09-10 08:23:00,10819.151831800069
2025-09-10 08:24:00,10819.151831800069
2025-09-10 08:25:00,10819.151831800069
2025-09-10 08:26:00,10819.151831800069
2025-09-10 08:27:00,10819.151831800069
2025-09-10 08:28:00,10819.151831800069
2025-09-10 08:29:00,10819.151831800069
2025-09-10 08:30:00,10819.151831800069
2025-09-10 08:31:00,10819.151831800069
2025-09-10 08:32:00,10819.151831800069
2025-09-10 08:33:00,10819.151831800069
2025-09-10 08:34:00,10819.151831800069
2025-09-10 08:35:00,10819.151831800069
2025-09-10 08:36:00,10819.151831800069
2025-09-10 08:37:00,10819.151831800069
2025-09-10 08:38:00,10965.165806947962
2025-09-10 08:39:00,10965.165806947962
2025-09-10 08:40:00,10965.165806947962
2025-09-10 08:41:00,10965.165806947962
2025-09-10 08:42:00,10965.165806947962
2025-09-10 08:43:00,11099.151892145734
2025-09-10 08:44:00,11099.151892145734
2025-09-10 08:45:00,11099.151892145734
2025-09-10 08:46:00,11099.151892145734
2025-09-10 08:47:00,11085.977903066612
2025-09-10 08:48:00,11085.977903066612
2025-09-10 08:49:00,11057.424581526304
2025-09-10 08:50:00,11057.424581526304
2025-09-10 08:51:00,11057.424581526304
2025-09-10 08:52:00,11057.424581526304
2025-09-10 08:53:00,11101.19500289622
2025-09-10 08:54:00,11101.19500289622
2025-09-10 08:55:00,11101.19500289622
2025-09-10 08:56:00,11101.19500289622
2025-09-10 08:57:00,11101.19500289622
2025-09-10 08:58:00,11101.19500289622
2025-09-10 08:59:00,11101.19500289622
2025-09-10 09:00:00,11101.19500289622
2025-09-10 09:01:00,11101.19500289622
2025-09-10 09:02:00,11101.19500289622
2025-09-10 09:03:00,11101.19500289622
2025-09-10 09:04:00,11101.19500289622
2025-09-10 09:05:00,11101.19500289622
2025-09-10 09:06:00,11101.19500289622
2025-09-10 09:07:00,11188.747790873482
2025-09-10 09:08:00,11188.747790873482
2025-09-10 09:09:00,11188.747790873482
2025-09-10 09:10:00,11186.020774244844
2025-09-10 09:11:00,11186.020774244844
2025-09-10 09:12:00,11283.172626381953
2025-09-10 09:13:00,11283.172626381953
2025-09-10 09:14:00,11283.172626381953
2025-09-10 09:15:00,11283.172626381953
2025-09-10 09:16:00,11283.172626381953
2025-09-10 09:17:00,11283.172626381953
2025-09-10 09:18:00,11283.172626381953
2025-09-10 09:19:00,11283.172626381953
2025-09-10 09:20:00,11283.172626381953
2025-09-10 09:21:00,11283.172626381953
2025-09-10 09:22:00,11283.172626381953
2025-09-10 09:23:00,11283.172626381953
2025-09-10 09:24:00,11294.361806078809
2025-09-10 09:25:00,11294.361806078809
2025-09-10 09:26:00,11294.361806078809
2025-09-10 09:27:00,11294.361806078809
2025-09-10 09:28:00,11294.361806078809
2025-09-10 09:29:00,11294.361806078809
2025-09-10 09:30:00,11272.317818362777
2025-09-10 09:31:00,11272.317818362777
2025-09-10 09:32:00,11272.317818362777
2025-09-10 09:33:00,11272.317818362777
2025-09-10 09:34:00,11272.317818362777
2025-09-10 09:35:00,11272.317818362777
2025-09-10 09:36:00,11272.317818362777
2025-09-10 09:37:00,11272.317818362777
2025-09-10 09:38:00,11272.317818362777
2025-09-10 09:39:00,11272.317818362777
2025-09-10 09:40:00,11272.317818362777
2025-09-10 09:41:00,11272.317818362777
2025-09-10 09:42:00,11272.317818362777
2025-09-10 09:43:00,11272.317818362777
2025-09-10 09:44:00,11272.317818362777
2025-09-10 09:45:00,11272.317818362777
2025-09-10 09:46:00,11368.672034113692
2025-09-10 09:47:00,11368.672034113692
2025-09-10 09:48:00,11368.672034113692
2025-09-10 09:49:00,11368.672034113692
2025-09-10 09:50:00,11368.672034113692
2025-09-10 09:51:00,11368.672034113692
2025-09-10 09:52:00,11368.672034113692
2025-09-10 09:53:00,11413.437060999995
2025-09-10 09:54:00,11413.437060999995
2025-09-10 09:55:00,11351.33502891548
2025-09-10 09:56:00,11351.33502891548
2025-09-10 09:57:00,11270.561236590955
2025-09-10 09:58:00,11270.561236590955
2025-09-10 09:59:00,11142.949778770346
2025-09-10 10:00:00,11142.949778770346
2025-09-10 10:01:00,11057.695815629138
2025-09-10 10:02:00,11057.695815629138
2025-09-10 10:03:00,11037.505202307957
2025-09-10 10:04:00,11037.505202307957
2025-09-10 10:05:00,11037.505202307957
2025-09-10 10:06:00,11037.505202307957
2025-09-10 10:07:00,11037.505202307957
2025-09-10 10:08:00,11037.505202307957
2025-09-10 10:09:00,11037.505202307957
2025-09-10 10:10:00,11037.505202307957
2025-09-10 10:11:00,11037.505202307957
2025-09-10 10:12:00,11037.505202307957
2025-09-10 10:13:00,11037.505202307957
2025-09-10 10:14:00,11037.505202307957
2025-09-10 10:15:00,11037.505202307957
2025-09-10 10:16:00,11037.505202307957
2025-09-10 10:17:00,11037.505202307957
2025-09-10 10:18:00,11037.505202307957
2025-09-10 10:19:00,11037.505202307957
2025-09-10 10:20:00,11037.505202307957
2025-09-10 10:21:00,11037.505202307957
2025-09-10 10:22:00,11037.505202307957
2025-09-10 10:23:00,11037.505202307957
2025-09-10 10:24:00,11037.505202307957
2025-09-10 10:25:00,11041.301425377163
2025-09-10 10:26:00,11041.301425377163
2025-09-10 10:27:00,11041.301425377163
2025-09-10 10:28:00,11041.301425377163
2025-09-10 10:29:00,11041.301425377163
2025-09-10 10:30:00,11041.301425377163
2025-09-10 10:31:00,11041.301425377163
2025-09-10 10:32:00,11041.301425377163
2025-09-10 10:33:00,11041.301425377163
2025-09-10 10:34:00,11041.301425377163
2025-09-10 10:35:00,11041.301425377163
2025-09-10 10:36:00,11041.301425377163
2025-09-10 10:37:00,11041.301425377163
2025-09-10 10:38:00,11017.743702418931
2025-09-10 10:39:00,11017.743702418931
2025-09-10 10:40:00,11017.743702418931
2025-09-10 10:41:00,11017.743702418931
2025-09-10 10:42:00,11017.743702418931
2025-09-10 10:43:00,11017.743702418931
2025-09-10 10:44:00,11017.743702418931
2025-09-10 10:45:00,11017.743702418931
2025-09-10 10:46:00,11017.743702418931
2025-09-10 10:47:00,11017.743702418931
2025-09-10 10:48:00,11017.743702418931
2025-09-10 10:49:00,11017.743702418931
2025-09-10 10:50:00,11017.743702418931
2025-09-10 10:51:00,11089.150320634148
2025-09-10 10:52:00,11089.150320634148
2025-09-10 10:53:00,11089.150320634148
2025-09-10 10:54:00,11089.150320634148
2025-09-10 10:55:00,11089.150320634148
2025-09-10 10:56:00,11089.150320634148
2025-09-10 10:57:00,11089.150320634148
2025-09-10 10:58:00,11089.150320634148
2025-09-10 10:59:00,11086.906151714747
2025-09-10 11:00:00,11086.906151714747
2025-09-10 11:01:00,11164.656169070518
2025-09-10 11:02:00,11164.656169070518
2025-09-10 11:03:00,11133.152177313581
2025-09-10 11:04:00,11133.152177313581
2025-09-10 11:05:00,11089.414046237636
2025-09-10 11:06:00,11089.414046237636
2025-09-10 11:07:00,11089.414046237636
2025-09-10 11:08:00,11089.414046237636
2025-09-10 11:09:00,11089.414046237636
2025-09-10 11:10:00,11089.414046237636
2025-09-10 11:11:00,11089.414046237636
